     -1.00      -1.00      -1.00      -1.00      -1.00      -1.00      -1.00      -1.00      -1.00      -1.00    -200.00      -1.00      -1.00      -1.00       0.00     100.00 
     -1.99      -1.99      -1.99      -1.99      -1.99      -1.99      -1.99      -1.99      -1.99      -1.99    -200.99      58.30      -1.99      -1.99       0.00     100.00 
     -2.97      -2.97      -2.97      -2.97      -2.97      -2.97      -2.97      44.78      -2.97      -2.97    -173.92      64.07      -2.97      -2.97       0.00     100.00 
     -3.94      -3.94      -3.94      33.88      -3.94      -3.94      16.95      53.89      -3.94      -3.94    -166.77      67.33      -3.94      -3.94       0.00     100.00 
     -4.90      -4.90      27.12      44.64      -4.90      11.65      24.78      59.33      -4.90      -4.90    -161.51      68.36      -4.90      -4.90       0.00     100.00 
     -5.85      21.15      39.49      53.10       7.25      17.65      32.69      61.46      -5.85      -4.21    -159.40      68.98      -5.85      -5.85       0.00     100.00 
     15.89      34.12      48.20      56.85      11.82      26.57      38.11      62.95       3.75      -3.38    -157.91      69.62      -6.79      -5.50       0.00     100.00 
     28.77      43.18      52.57      59.26      21.98      32.23      46.04      64.14       8.40       4.78    -156.73      70.27       0.75      -4.89       0.00     100.00 
     38.22      48.10      55.69      60.87      28.20      40.21      50.17      65.56      17.72       9.84    -155.31      70.90       5.24       2.37       0.00     100.00 
     43.67      51.85      57.69      62.46      36.38      44.85      53.58      66.61      24.07      17.25    -152.27      71.54      13.79       7.55       0.00     100.00 
     47.99      54.26      59.49      63.65      41.63      48.97      55.73      67.56      31.91      23.25    -148.77      72.16      20.17      14.77       0.00     100.00 
     50.85      56.33      60.82      64.70      45.98      51.62      57.65      68.35      37.43      30.58    -146.42      72.74      27.73      20.87       0.00     100.00 
     53.20      57.85      61.97      65.56      48.93      53.88      59.04      69.08      42.15      35.82    -144.11      73.28      33.46      28.03       0.00     100.00 
     54.93      59.14      62.91      66.34      51.31      55.51      60.25      69.72      45.48      40.49    -142.44      73.77      38.47      33.46       0.00     100.00 
     56.36      60.17      63.73      67.01      53.08      56.89      61.22      70.30      48.15      43.82    -140.97      74.23      42.14      38.19       0.00     100.00 
     57.49      61.07      64.44      67.62      54.52      57.97      62.07      70.81      50.15      46.55    -139.83      74.65      45.09      41.66       0.00     100.00 
     58.45      61.82      65.08      68.16      55.67      58.91      62.79      71.28      51.76      48.58    -138.84      75.03      47.30      44.45       0.00     100.00 
     59.26      62.49      65.64      68.64      56.64      59.69      63.43      71.70      53.02      50.22    -138.03      75.38      49.07      46.56       0.00     100.00 
     59.97      63.08      66.14      69.08      57.45      60.40      63.99      72.08      54.08      51.51    -137.33      75.70      50.46      48.24       0.00     100.00 
     60.59      63.61      66.59      69.47      58.16      61.03      64.50      72.43      54.96      52.59    -136.72      75.99      51.60      49.57       0.00     100.00 
     61.13      64.08      67.00      69.83      58.78      61.59      64.95      72.74      55.71      53.48    -136.19      76.26      52.54      50.66       0.00     100.00 
     61.62      64.51      67.37      70.16      59.34      62.08      65.36      73.03      56.37      54.24    -135.71      76.50      53.34      51.57       0.00     100.00 
     62.07      64.89      67.71      70.45      59.85      62.52      65.73      73.29      56.95      54.89    -135.29      76.71      54.03      52.34       0.00     100.00 
     62.46      65.24      68.01      70.72      60.30      62.92      66.07      73.52      57.47      55.48    -134.91      76.91      54.64      53.01       0.00     100.00 
     62.82      65.55      68.28      70.96      60.71      63.28      66.37      73.73      57.94      56.00    -134.57      77.09      55.18      53.59       0.00     100.00 
     63.15      65.83      68.53      71.18      61.07      63.60      66.64      73.93      58.36      56.46    -134.26      77.26      55.66      54.12       0.00     100.00 
     63.44      66.09      68.76      71.38      61.40      63.89      66.89      74.10      58.73      56.87    -133.98      77.41      56.09      54.58       0.00     100.00 
     63.70      66.33      68.97      71.57      61.70      64.15      67.12      74.27      59.07      57.25    -133.73      77.54      56.47      55.00       0.00     100.00 
     63.94      66.54      69.15      71.73      61.96      64.39      67.32      74.41      59.38      57.58    -133.50      77.67      56.82      55.38       0.00     100.00 
     64.16      66.73      69.32      71.88      62.21      64.61      67.51      74.54      59.65      57.88    -133.29      77.78      57.14      55.71       0.00     100.00 
     64.36      66.91      69.48      72.02      62.43      64.80      67.68      74.66      59.90      58.16    -133.10      77.88      57.42      56.02       0.00     100.00 
     64.54      67.06      69.62      72.14      62.63      64.98      67.83      74.77      60.13      58.41    -132.93      77.97      57.67      56.29       0.00     100.00 
     64.70      67.21      69.74      72.25      62.81      65.14      67.97      74.87      60.34      58.63    -132.78      78.06      57.91      56.54       0.00     100.00 
     64.85      67.34      69.86      72.36      62.97      65.29      68.10      74.96      60.52      58.83    -132.63      78.13      58.12      56.77       0.00     100.00 
     64.99      67.46      69.96      72.45      63.12      65.43      68.21      75.04      60.69      59.02    -132.51      78.20      58.31      56.97       0.00     100.00 
     65.11      67.57      70.06      72.53      63.26      65.55      68.32      75.12      60.84      59.18    -132.39      78.27      58.48      57.15       0.00     100.00 
     65.22      67.67      70.15      72.61      63.38      65.66      68.41      75.19      60.98      59.34    -132.28      78.32      58.64      57.32       0.00     100.00 
     65.32      67.76      70.23      72.68      63.49      65.76      68.50      75.25      61.11      59.47    -132.19      78.38      58.78      57.47       0.00     100.00 
     65.41      67.84      70.30      72.74      63.60      65.85      68.58      75.30      61.23      59.60    -132.10      78.42      58.91      57.61       0.00     100.00 
     65.50      67.91      70.36      72.80      63.69      65.93      68.65      75.36      61.33      59.71    -132.02      78.47      59.03      57.74       0.00     100.00 
     65.57      67.98      70.42      72.86      63.77      66.01      68.71      75.40      61.42      59.82    -131.95      78.51      59.13      57.85       0.00     100.00 
     65.64      68.04      70.48      72.90      63.85      66.07      68.77      75.44      61.51      59.91    -131.88      78.54      59.23      57.96       0.00     100.00 
     65.71      68.09      70.52      72.95      63.92      66.14      68.83      75.48      61.59      60.00    -131.82      78.57      59.32      58.05       0.00     100.00 
     65.76      68.14      70.57      72.99      63.98      66.19      68.88      75.52      61.66      60.07    -131.77      78.60      59.40      58.14       0.00     100.00 
     65.81      68.19      70.61      73.02      64.04      66.24      68.92      75.55      61.72      60.14    -131.72      78.63      59.47      58.21       0.00     100.00 
     65.86      68.23      70.65      73.05      64.09      66.29      68.96      75.58      61.78      60.21    -131.68      78.65      59.54      58.28       0.00     100.00 
     65.90      68.27      70.68      73.08      64.14      66.33      69.00      75.60      61.84      60.27    -131.64      78.68      59.60      58.35       0.00     100.00 
     65.94      68.30      70.71      73.11      64.18      66.37      69.03      75.63      61.89      60.32    -131.60      78.70      59.65      58.41       0.00     100.00 
     65.98      68.34      70.74      73.13      64.22      66.41      69.06      75.65      61.93      60.37    -131.57      78.71      59.70      58.46       0.00     100.00 
     66.01      68.36      70.76      73.16      64.26      66.44      69.09      75.67      61.97      60.41    -131.54      78.73      59.75      58.51       0.00     100.00 
     66.04      68.39      70.79      73.18      64.29      66.47      69.11      75.69      62.01      60.45    -131.51      78.75      59.79      58.55       0.00     100.00 
