   -1.0   -1.0   -1.0   -1.0   -1.0   -1.0   -1.0   -1.0   -1.0   -1.0  -20.0   -1.0   -1.0   -1.0   -1.0  100.0
   -2.0   -2.0   -2.0   -2.0   -2.0   -2.0   -2.0   -2.0   -2.0   -2.0  -21.0   76.1   -2.0   -2.0   76.1  100.0
   -3.0   -3.0   -3.0   -3.0   -3.0   -3.0   -3.0   58.9   -3.0   -3.0   38.0   83.7   -3.0   -3.0   83.7  100.0
   -3.9   -3.9   -3.9   45.1   -3.9   -3.9   49.1   70.8   -3.9   28.5   49.7   90.2   -3.9   -3.9   90.2  100.0
   -4.9   -4.9   42.0   59.1   -4.9   40.3   59.6   82.3   20.8   37.6   61.3   92.1   -4.9   20.8   92.1  100.0
   -5.9   35.7   55.9   74.2   32.5   49.4   74.4   86.0   27.8   53.6   64.9   93.4   17.1   30.4   93.4  100.0
   30.0   51.7   70.7   80.0   40.3   66.8   79.0   88.8   46.3   58.3   67.7   93.9   27.5   46.1   93.9  100.0
   46.9   66.7   77.2   84.3   59.5   72.5   83.1   90.0   51.9   63.8   68.9   94.2   43.0   52.4   94.2  100.0
   62.4   73.9   81.6   86.2   66.2   77.7   84.7   90.7   59.7   68.4   69.6   94.3   49.9   59.0   94.3  100.0
   70.2   78.6   83.8   87.5   72.6   80.2   85.8   91.1   64.6   73.4   70.0   94.4   57.1   63.9   94.4  100.0
   75.4   81.1   85.1   88.1   75.8   82.0   86.4   91.3   70.2   75.8   70.2   94.5   62.2   69.1   94.5  100.0
   78.2   82.5   85.7   88.5   78.4   82.9   86.7   91.4   73.5   77.9   70.3   94.5   67.6   72.0   94.5  100.0
   79.9   83.3   86.1   88.6   79.7   83.5   86.9   91.5   76.1   78.9   70.4   94.5   71.1   74.5   94.5  100.0
   80.8   83.7   86.3   88.8   80.6   83.8   86.9   91.5   77.5   79.7   70.4   94.5   73.7   75.9   94.5  100.0
   81.3   84.0   86.4   88.8   81.1   84.0   87.0   91.5   78.4   80.0   70.4   94.5   75.2   76.9   94.5  100.0
   81.6   84.1   86.5   88.8   81.4   84.1   87.0   91.5   78.9   80.3   70.5   94.5   76.1   77.5   94.5  100.0
   81.7   84.2   86.5   88.9   81.5   84.2   87.0   91.5   79.2   80.4   70.5   94.5   76.7   77.8   94.5  100.0
   81.8   84.2   86.6   88.9   81.6   84.2   87.0   91.6   79.4   80.5   70.5   94.5   77.0   78.0   94.5  100.0
   81.9   84.2   86.6   88.9   81.7   84.3   87.1   91.6   79.5   80.5   70.5   94.5   77.2   78.1   94.5  100.0
   81.9   84.2   86.6   88.9   81.7   84.3   87.1   91.6   79.5   80.6   70.5   94.5   77.3   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.4   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.4   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.4   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.4   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.4   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.4   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.5   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.5   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.5   78.2   94.5  100.0
   81.9   84.3   86.6   88.9   81.7   84.3   87.1   91.6   79.6   80.6   70.5   94.5   77.5   78.2   94.5  100.0
